site_id,fold,model,mae_kw,rmse_kw,mean_error_kw,wape_pct,smape_pct,mape_pct,nrmse_by_median_pct,nrmse_by_peak_pct,peak_precision,peak_recall,peak_f1,peak_false_negative_count,peak_false_positive_count,peak_capture_rate_at_k,md_peak_rank,peak_time_error_intervals,md_abs_error_kw
2. Load Profile (No Solar) E,1,seasonal,150.16770833333337,192.36709642972235,-45.33458333333336,13.73458966102018,13.766984096340265,13.271917386969426,17.778844402007614,13.077300912965491,0.2,0.2,0.20000000000000004,4.0,2.0,0.2,46.0,28.0,120.09500000000003
2. Load Profile (No Solar) E,2,direct_hgb,235.19882877109367,277.0212936952851,-234.00382595630717,19.35892412334739,21.03793898405563,18.47113933354522,23.14296522099291,17.75777523687725,0.0,0.0,0.0,5.0,5.0,0.0,8.0,8.0,453.0321666431905
2. Load Profile (No Solar) E,2,enhanced,208.6673963471969,247.86938738466625,-166.85281317134672,17.17515479991332,18.17208542459563,16.477470250988933,20.70755115995541,15.889063293888864,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,27.0,15.0,287.86482568885367
2. Load Profile (No Solar) E,2,enhanced_late_peak_uplift,208.6673963471969,247.86938738466625,-166.85281317134672,17.17515479991332,18.17208542459563,16.477470250988933,20.70755115995541,15.889063293888864,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,27.0,15.0,287.86482568885367
2. Load Profile (No Solar) E,2,enhanced_md_calibrated,232.6227540292905,267.78808494699865,-128.6447886536846,19.146890603779244,19.997334824076166,18.861220501357103,22.37160275246438,17.16590288121786,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,27.0,15.0,92.2538532600779
2. Load Profile (No Solar) E,2,enhanced_peak_confirmed,208.6673963471969,247.86938738466625,-166.85281317134672,17.17515479991332,18.17208542459563,16.477470250988933,20.70755115995541,15.889063293888864,1.0,0.2,0.33333333333333337,4.0,0.0,0.2,24.0,15.0,287.86482568885367
2. Load Profile (No Solar) E,2,enhanced_peak_priority,208.6673963471969,247.86938738466625,-166.85281317134672,17.17515479991332,18.17208542459563,16.477470250988933,20.70755115995541,15.889063293888864,0.3,0.6,0.4,2.0,5.0,0.2,29.0,15.0,287.86482568885367
2. Load Profile (No Solar) E,2,ridge_only,214.61404093588422,257.286301998888,-182.53643463317894,17.664615746561797,18.829268689120696,16.881792539117868,21.494260818620553,16.492711666595387,0.6,0.6,0.6,2.0,2.0,0.2,29.0,16.0,312.91407600973275
2. Load Profile (No Solar) E,2,seasonal,212.96765624999998,247.8094302035063,-146.59380208333337,17.529103863367457,18.493636628829524,17.02523560226936,20.702542205806708,15.885219884840147,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,21.0,15.0,122.09750000000008
2. Load Profile (No Solar) E,3,direct_hgb,269.9129289171477,320.69888070144003,-235.27234911989294,22.014614174819613,25.143184599804975,21.603129866824787,26.50403972739174,20.90605480452673,0.4,0.4,0.4000000000000001,3.0,3.0,0.2,7.0,7.0,260.86686675147826
2. Load Profile (No Solar) E,3,enhanced,201.74422798066715,231.53722991406576,-183.89385119173292,16.45464468415494,17.562063160278893,15.870246821779322,19.135308257360805,15.093691650199855,0.6,0.6,0.6,2.0,3.0,0.2,7.0,1.0,238.07014339534794
2. Load Profile (No Solar) E,3,enhanced_late_peak_uplift,201.74422798066715,231.53722991406576,-183.89385119173292,16.45464468415494,17.562063160278893,15.870246821779322,19.135308257360805,15.093691650199855,0.6,0.6,0.6,2.0,3.0,0.2,7.0,1.0,238.07014339534794
2. Load Profile (No Solar) E,3,enhanced_md_calibrated,200.00112499571821,229.80396569472884,-136.84207117561274,16.312473874351284,17.400913162797252,16.07947136717673,18.992063280556103,14.980701805393014,0.6,0.6,0.6,2.0,3.0,0.2,7.0,1.0,8.189347883034543
2. Load Profile (No Solar) E,3,enhanced_peak_confirmed,201.74422798066715,231.53722991406576,-183.89385119173292,16.45464468415494,17.562063160278893,15.870246821779322,19.135308257360805,15.093691650199855,2.0,0.4,0.6666666666666667,3.0,0.0,0.0,23.0,1.0,238.07014339534794
2. Load Profile (No Solar) E,3,enhanced_peak_priority,201.74422798066715,231.53722991406576,-183.89385119173292,16.45464468415494,17.562063160278893,15.870246821779322,19.135308257360805,15.093691650199855,0.3,0.6,0.4,2.0,4.0,0.4,6.0,1.0,238.07014339534794
2. Load Profile (No Solar) E,3,ridge_only,235.10267705625265,279.34846404786254,-210.1452466790943,19.17542352500404,20.6330873689877,18.203147042887867,23.086649921310954,18.21046049855688,0.6,0.6,0.6,2.0,2.0,0.2,42.0,4.0,251.3817934977601
2. Load Profile (No Solar) E,3,seasonal,123.77505208333334,150.63755107415878,-38.46109375000004,10.095329731015616,10.341718182678775,10.193783101667279,12.449384386294113,9.819918583713088,0.6,0.6,0.6,2.0,1.0,0.6,4.0,1.0,9.099999999999909
2. Load Profile (No Solar) E,4,direct_hgb,153.71238167907904,180.0716155451041,50.96353973615242,13.36459927291067,13.44850881617682,14.100789706267111,15.523415133198629,12.663264103031231,0.8,0.8,0.8000000000000002,1.0,0.0,0.2,8.0,2.0,56.11401721047605
2. Load Profile (No Solar) E,4,enhanced,157.18258059622028,197.02548010238175,48.59970746038573,13.66631743912651,13.761446720110118,15.028640932373058,16.984955181239805,13.855518994541614,0.4,0.4,0.4000000000000001,3.0,3.0,0.2,17.0,10.0,34.29860676021917
2. Load Profile (No Solar) E,4,enhanced_late_peak_uplift,157.18258059622028,197.02548010238175,48.59970746038573,13.66631743912651,13.761446720110118,15.028640932373058,16.984955181239805,13.855518994541614,0.4,0.4,0.4000000000000001,3.0,3.0,0.2,17.0,10.0,34.29860676021917
2. Load Profile (No Solar) E,4,enhanced_md_calibrated,210.00158574954472,269.1523266270029,101.41871261371018,18.258692042636163,17.21146763155906,19.53459063279713,23.202786778189903,18.927730423839865,0.4,0.4,0.4000000000000001,3.0,3.0,0.2,17.0,10.0,301.82945834983457
2. Load Profile (No Solar) E,4,enhanced_peak_confirmed,157.18258059622028,197.02548010238175,48.59970746038573,13.66631743912651,13.761446720110118,15.028640932373058,16.984955181239805,13.855518994541614,0.10416666666666667,1.0,0.18867924528301885,0.0,34.0,0.0,28.0,10.0,34.29860676021917
2. Load Profile (No Solar) E,4,enhanced_peak_priority,157.18258059622028,197.02548010238175,48.59970746038573,13.66631743912651,13.761446720110118,15.028640932373058,16.984955181239805,13.855518994541614,0.3,0.6,0.4,2.0,6.0,0.2,11.0,10.0,34.29860676021917
2. Load Profile (No Solar) E,4,ridge_only,147.77446990267154,190.19379947716462,14.137923652575713,12.848324588056288,13.052329348084015,13.902822858246786,16.396017196307294,13.37509138376685,0.4,0.4,0.4000000000000001,3.0,4.0,0.2,13.0,9.0,18.909777112754227
2. Load Profile (No Solar) E,4,seasonal,174.30927083333336,211.19460698002663,47.54947916666662,15.155406017352874,15.230524024524453,16.458666414756408,18.206431636209192,14.851941419129862,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,19.0,5.0,77.4849999999999
2. Load Profile (No Solar) E,5,direct_hgb,543.9205075108354,613.4965691907447,543.9205075108354,68.42305307157298,48.45812508210023,68.2229652256451,77.6577935684487,65.54450525542144,0.5,0.5,0.5,3.0,0.0,0.5,11.0,4.0,814.1638227062524
2. Load Profile (No Solar) E,5,enhanced,293.9136385742764,321.5643490075415,293.9136385742764,36.97317569925641,30.686925507400435,37.49171224988668,40.70434797563817,34.35516549225871,0.6,0.5,0.5454545454545454,3.0,1.0,0.16666666666666666,14.0,9.0,400.3237060378767
2. Load Profile (No Solar) E,5,enhanced_late_peak_uplift,293.9136385742764,321.5643490075415,293.9136385742764,36.97317569925641,30.686925507400435,37.49171224988668,40.70434797563817,34.35516549225871,0.6,0.5,0.5454545454545454,3.0,1.0,0.16666666666666666,14.0,9.0,400.3237060378767
2. Load Profile (No Solar) E,5,enhanced_md_calibrated,338.75390383333394,393.05445834694416,338.75390383333394,42.613904090992555,33.71411435292682,43.02008243941061,49.75372890467648,41.992997686639335,0.6,0.5,0.5454545454545454,3.0,1.0,0.16666666666666666,14.0,9.0,625.8095637578467
2. Load Profile (No Solar) E,5,enhanced_peak_confirmed,293.9136385742764,321.5643490075415,293.9136385742764,36.97317569925641,30.686925507400435,37.49171224988668,40.70434797563817,34.35516549225871,0.125,1.0,0.2222222222222222,0.0,22.0,0.0,19.0,9.0,400.3237060378767
2. Load Profile (No Solar) E,5,enhanced_peak_priority,293.9136385742764,321.5643490075415,293.9136385742764,36.97317569925641,30.686925507400435,37.49171224988668,40.70434797563817,34.35516549225871,0.4,0.6666666666666666,0.5,2.0,2.0,0.16666666666666666,17.0,9.0,400.3237060378767
2. Load Profile (No Solar) E,5,ridge_only,283.86432300464236,307.617231830772,283.86432300464236,35.709011463749334,29.857757250958944,36.1294620687818,38.938890105161015,32.865088870808975,0.6,0.5,0.5454545454545454,3.0,2.0,0.3333333333333333,4.0,10.0,354.333192379451
2. Load Profile (No Solar) E,5,seasonal,329.79895833333336,361.4550168142757,329.6865625,41.48740729092958,33.659090311611095,42.03764652758724,45.75379959674376,38.61698897588416,0.6,0.5,0.5454545454545454,3.0,1.0,0.16666666666666666,18.0,9.0,454.0049999999999
2. Load Profile (No Solar) E,6,direct_hgb,195.64567224028966,269.57184637045265,137.8499930238182,28.067163595845376,23.423945992593943,29.509167356267852,39.966174406293945,30.323042336383875,0.16666666666666666,0.2,0.1818181818181818,4.0,3.0,0.2,1.0,0.0,243.65758498997684
2. Load Profile (No Solar) E,6,enhanced,124.0847894954275,151.3385894849435,94.65932946702806,17.801099542067963,17.033976389930984,19.425325412508943,22.437151888056857,17.023463384133127,0.2,0.2,0.20000000000000004,4.0,3.0,0.2,18.0,11.0,48.22498565687238
2. Load Profile (No Solar) E,6,enhanced_late_peak_uplift,124.0847894954275,151.3385894849435,94.65932946702806,17.801099542067963,17.033976389930984,19.425325412508943,22.437151888056857,17.023463384133127,0.2,0.2,0.20000000000000004,4.0,3.0,0.2,18.0,11.0,48.22498565687238
2. Load Profile (No Solar) E,6,enhanced_md_calibrated,151.66176207184606,190.35827852950806,122.48760628089934,21.75726883483849,19.89987874569221,23.476880194915314,28.22213173158014,21.412629755850176,0.2,0.2,0.20000000000000004,4.0,3.0,0.2,18.0,11.0,192.33820139918475
2. Load Profile (No Solar) E,6,enhanced_peak_confirmed,124.0847894954275,151.3385894849435,94.65932946702806,17.801099542067963,17.033976389930984,19.425325412508943,22.437151888056857,17.023463384133127,0.0,0.0,0.0,5.0,2.0,0.0,30.0,11.0,48.22498565687238
2. Load Profile (No Solar) E,6,enhanced_peak_priority,124.0847894954275,151.3385894849435,94.65932946702806,17.801099542067963,17.033976389930984,19.425325412508943,22.437151888056857,17.023463384133127,0.3,0.6,0.4,2.0,3.0,0.2,22.0,11.0,48.22498565687238
2. Load Profile (No Solar) E,6,ridge_only,123.52685366645551,150.1844915380566,85.48827415760972,17.72105853728403,16.90532218465499,19.181495198220137,22.266047670579184,16.893643592582293,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,32.0,10.0,45.43534117508182
2. Load Profile (No Solar) E,6,seasonal,146.77578125,178.45647606811875,119.54671874999998,21.05633013538958,19.68598035574996,22.89963098800404,26.45759467281227,20.07384432712247,0.4,0.4,0.4000000000000001,3.0,2.0,0.4,11.0,11.0,121.39999999999998
2. Load Profile (No Solar) E,7,direct_hgb,55.0235495625617,64.46283609903213,8.892435616362306,8.005366085726726,7.922946497498833,8.00488189138564,9.642907419451328,7.683293933138514,0.2857142857142857,0.4,0.3333333333333333,3.0,2.0,0.4,2.0,33.0,134.56865688980315
2. Load Profile (No Solar) E,7,enhanced,91.01833470188238,107.67463725263175,42.4666569836534,13.242240742271926,12.76848923462067,13.441315204999594,16.106901608471464,12.833687396022855,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,44.0,23.0,41.13606495989484
2. Load Profile (No Solar) E,7,enhanced_late_peak_uplift,93.20729871317587,111.81537309298157,44.6556209949469,13.560712712877189,13.022843040350132,13.785130307623625,16.726308615255284,13.327219677351797,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,44.0,28.0,43.37600000000009
2. Load Profile (No Solar) E,7,enhanced_md_calibrated,102.43008278851967,123.87348808066102,53.87840507029071,14.902533868358827,14.064587995412413,15.075132128498122,18.530065531886468,14.764420510209895,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,44.0,23.0,98.4390684467154
2. Load Profile (No Solar) E,7,enhanced_peak_confirmed,91.01833470188238,107.67463725263175,42.4666569836534,13.242240742271926,12.76848923462067,13.441315204999594,16.106901608471464,12.833687396022855,0.0,0.0,0.0,5.0,4.0,0.0,11.0,23.0,41.13606495989484
2. Load Profile (No Solar) E,7,enhanced_peak_priority,91.01833470188238,107.67463725263175,42.4666569836534,13.242240742271926,12.76848923462067,13.441315204999594,16.106901608471464,12.833687396022855,0.1,0.2,0.13333333333333333,4.0,9.0,0.2,40.0,23.0,41.13606495989484
2. Load Profile (No Solar) E,7,ridge_only,108.0242959656382,126.77307733999247,56.040668255519385,15.71643491255648,14.950472352269028,16.06399987657173,18.96381112041772,15.11002113706704,0.0,0.0,0.0,5.0,5.0,0.0,46.0,24.0,66.07307895737824
2. Load Profile (No Solar) E,7,seasonal,90.31380208333331,111.12080387360244,27.576510416666626,13.139738421435496,12.714813883903606,13.146937560971022,16.622408956410236,13.244434311513997,0.0,0.0,0.0,5.0,5.0,0.0,41.0,23.0,70.00249999999994
2. Load Profile (No Solar) E,8,direct_hgb,88.53565573473975,108.56850722354949,11.074178685107796,13.31822205417753,13.394150304277922,14.035176388120785,16.31382527776852,12.13055946631838,0.14285714285714285,0.2,0.16666666666666666,4.0,4.0,0.0,43.0,15.0,212.650131027184
2. Load Profile (No Solar) E,8,enhanced,89.83682054703691,117.77182924166172,41.806114034967145,13.513953386999818,13.49417538947317,14.781047343977235,17.69674368770274,13.158863602420304,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,31.0,14.0,66.67138211806537
2. Load Profile (No Solar) E,8,enhanced_late_peak_uplift,96.8677183686553,127.31998972785773,49.15482165231168,14.571595730657354,14.322630015344211,15.831765008018467,19.13147854663527,14.225697176296954,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,31.0,24.0,56.37256490257323
2. Load Profile (No Solar) E,8,enhanced_md_calibrated,88.770896408448,114.92594534255193,37.935147490893975,13.353608786253107,13.362363818007564,14.558770690363223,17.269112748693,12.840887747771166,0.2,0.2,0.20000000000000004,4.0,4.0,0.2,31.0,14.0,86.18009921844919
2. Load Profile (No Solar) E,8,enhanced_peak_confirmed,89.83682054703691,117.77182924166172,41.806114034967145,13.513953386999818,13.49417538947317,14.781047343977235,17.69674368770274,13.158863602420304,1.0,0.6,0.7499999999999999,2.0,1.0,0.0,22.0,14.0,66.67138211806537
2. Load Profile (No Solar) E,8,enhanced_peak_priority,89.83682054703691,117.77182924166172,41.806114034967145,13.513953386999818,13.49417538947317,14.781047343977235,17.69674368770274,13.158863602420304,0.5,1.0,0.6666666666666666,0.0,2.0,0.2,32.0,14.0,66.67138211806537
2. Load Profile (No Solar) E,8,ridge_only,94.9729520837559,118.06235121832351,49.64212947189446,14.286570246702446,14.1364334546526,15.415223587327315,17.740398379913376,13.1913241584719,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,42.0,13.0,72.97645846067485
2. Load Profile (No Solar) E,8,seasonal,96.56468749999998,123.66025244238577,38.02843749999996,14.526011470118144,14.386305147397213,15.71772170147735,18.581555588637983,13.816787982389473,0.4,0.4,0.4000000000000001,3.0,3.0,0.2,23.0,14.0,37.12250000000006
2. Load Profile (No Solar) E,9,direct_hgb,103.49313683656965,120.13658189552895,-45.35927317754976,14.081896329493276,14.235492363244715,13.751941308201243,16.490951529928477,12.592933112738883,0.2857142857142857,0.4,0.3333333333333333,3.0,6.0,0.2,3.0,7.0,226.75133859648543
2. Load Profile (No Solar) E,9,enhanced,87.84931777723511,113.73060361986505,-52.738055878401546,11.95330457042063,12.7989546104052,11.798842964966132,15.611613400118744,11.921446920321284,0.8,0.8,0.8000000000000002,1.0,1.0,0.6,2.0,4.0,85.53623997137413
2. Load Profile (No Solar) E,9,enhanced_late_peak_uplift,87.84931777723511,113.73060361986505,-52.738055878401546,11.95330457042063,12.7989546104052,11.798842964966132,15.611613400118744,11.921446920321284,0.8,0.8,0.8000000000000002,1.0,1.0,0.6,2.0,4.0,85.53623997137413
2. Load Profile (No Solar) E,9,enhanced_md_calibrated,86.64458154102317,113.21605795335249,-47.86145173033444,11.789380939334729,12.659695994238781,11.688945403300838,15.540982560515097,11.86751131586504,0.8,0.8,0.8000000000000002,1.0,1.0,0.6,2.0,4.0,60.81231729744786
2. Load Profile (No Solar) E,9,enhanced_peak_confirmed,87.84931777723511,113.73060361986505,-52.738055878401546,11.95330457042063,12.7989546104052,11.798842964966132,15.611613400118744,11.921446920321284,0.6666666666666666,0.8,0.7272727272727272,1.0,2.0,0.2,2.0,4.0,85.53623997137413
2. Load Profile (No Solar) E,9,enhanced_peak_priority,87.84931777723511,113.73060361986505,-52.738055878401546,11.95330457042063,12.7989546104052,11.798842964966132,15.611613400118744,11.921446920321284,0.4,0.8,0.5333333333333333,1.0,4.0,0.2,2.0,4.0,85.53623997137413
2. Load Profile (No Solar) E,9,ridge_only,100.53696829043726,129.4614338570362,-46.268540963100435,13.679662323726475,14.55242460429227,13.402497363705349,17.77095866259934,13.570380907446143,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,3.0,4.0,47.77610055019238
2. Load Profile (No Solar) E,9,seasonal,95.16791666666666,117.65849330530712,-53.6163541666667,12.949116988406042,13.796577393377838,12.801003529652935,16.150788374098436,12.333175398879153,0.8,0.8,0.8000000000000002,1.0,2.0,0.6,4.0,4.0,37.59999999999991
2. Load Profile (No Solar) E,10,direct_hgb,83.5040814131524,106.55718934472364,-30.90631564308626,11.77668843200034,11.769968593367008,11.425907769072765,15.266072972023444,11.582303189643875,0.16666666666666666,0.2,0.1818181818181818,4.0,3.0,0.2,47.0,13.0,234.20810525258037
2. Load Profile (No Solar) E,10,enhanced,120.90032073974838,132.0392559970382,-2.9699533257256547,17.05072835465821,17.39929962013031,17.527397701792133,18.91679885344387,14.352093043156327,0.6,0.6,0.6,2.0,4.0,0.0,30.0,31.0,10.527566624309543
2. Load Profile (No Solar) E,10,enhanced_late_peak_uplift,120.90032073974838,132.0392559970382,-2.9699533257256547,17.05072835465821,17.39929962013031,17.527397701792133,18.91679885344387,14.352093043156327,0.6,0.6,0.6,2.0,4.0,0.0,30.0,31.0,10.527566624309543
2. Load Profile (No Solar) E,10,enhanced_md_calibrated,130.2735449948764,142.68026452055727,10.86608244770507,18.372646275169878,18.46113246687208,18.875029986073496,20.441298641913647,15.5087244044084,0.6,0.6,0.6,2.0,4.0,0.0,30.0,31.0,62.67500397681886
2. Load Profile (No Solar) E,10,enhanced_peak_confirmed,120.90032073974838,132.0392559970382,-2.9699533257256547,17.05072835465821,17.39929962013031,17.527397701792133,18.91679885344387,14.352093043156327,0.10416666666666667,1.0,0.18867924528301885,0.0,35.0,0.2,14.0,31.0,10.527566624309543
2. Load Profile (No Solar) E,10,enhanced_peak_priority,120.90032073974838,132.0392559970382,-2.9699533257256547,17.05072835465821,17.39929962013031,17.527397701792133,18.91679885344387,14.352093043156327,0.4,0.8,0.5333333333333333,1.0,1.0,0.4,6.0,31.0,10.527566624309543
2. Load Profile (No Solar) E,10,ridge_only,121.0181066058686,137.66916243925198,-13.873786341882074,17.067339847456125,17.602973645208774,17.553258264085535,19.723375707629224,14.964039395570866,0.4,0.4,0.4000000000000001,3.0,4.0,0.2,26.0,32.0,17.497130977613665
2. Load Profile (No Solar) E,10,seasonal,109.01994791666665,123.79371335207126,43.550156249999965,15.37522403408256,14.906427045514864,15.876044191784274,17.735489018921385,13.455838407833832,0.8,0.8,0.8000000000000002,1.0,1.0,0.0,14.0,7.0,56.69999999999993
3. Load Profile (No Solar) SuN,1,direct_hgb,63.657048386363556,98.07610228364636,-60.3267908017826,57.02608812446844,51.34737660784062,34.97931148376419,196.75711464054365,42.140169015796474,0.5714285714285714,0.8,0.6666666666666666,1.0,2.0,0.6,2.0,2.0,173.83989063269735
3. Load Profile (No Solar) SuN,1,enhanced,70.01532285862625,107.0801383262058,-69.88531623276796,62.72204056910743,59.94045413373976,38.245859613716775,214.8207214785252,46.00891575249306,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,14.0,8.0,188.78059748530274
3. Load Profile (No Solar) SuN,1,enhanced_late_peak_uplift,68.72041593633377,105.93030792185918,-58.83999667714215,61.56202014504622,56.87690863389202,39.29821841680578,212.5139687893644,45.51487034846045,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,14.0,4.0,8.662484799999987
3. Load Profile (No Solar) SuN,1,enhanced_md_calibrated,70.01532285862625,107.0801383262058,-69.88531623276796,62.72204056910743,59.94045413373976,38.245859613716775,214.8207214785252,46.00891575249306,0.2,0.2,0.20000000000000004,4.0,4.0,0.0,14.0,8.0,188.78059748530274
3. Load Profile (No Solar) SuN,1,enhanced_peak_confirmed,70.01532285862625,107.0801383262058,-69.88531623276796,62.72204056910743,59.94045413373976,38.245859613716775,214.8207214785252,46.00891575249306,0.6666666666666666,0.8,0.7272727272727272,1.0,2.0,0.4,35.0,8.0,188.78059748530274
3. Load Profile (No Solar) SuN,1,enhanced_peak_priority,70.01532285862625,107.0801383262058,-69.88531623276796,62.72204056910743,59.94045413373976,38.245859613716775,214.8207214785252,46.00891575249306,0.4,0.8,0.5333333333333333,1.0,4.0,0.8,2.0,8.0,188.78059748530274
3. Load Profile (No Solar) SuN,1,ridge_only,65.92192770378684,99.89229937811702,-65.8016855034865,59.0550418824679,55.59625218845456,37.50682615209573,200.40071070121388,42.920530905644476,0.4,0.4,0.4000000000000001,3.0,3.0,0.0,10.0,10.0,175.81373330221606
3. Load Profile (No Solar) SuN,1,seasonal,69.98947271875,106.8954325591666,-69.28541696875,62.69888315933144,59.987928403886336,38.4521226496358,214.45017072320465,45.92955358311654,0.6,0.6,0.6,2.0,2.0,0.2,17.0,3.0,186.14556295
3. Load Profile (No Solar) SuN,2,direct_hgb,18.76149213690536,29.310755250329635,6.376908043048377,16.96840717909012,16.22941496525582,18.997903924874603,39.846148685966924,12.702451865548005,0.0,0.0,0.0,5.0,6.0,0.0,12.0,13.0,19.598052446585484
3. Load Profile (No Solar) SuN,2,enhanced,20.128215115793072,30.549383275523383,3.5431216682640074,18.204508862130936,18.48792217745123,18.90111717365036,41.52998644575718,13.239238199948769,0.6,0.6,0.6,2.0,4.0,0.2,13.0,11.0,10.434516168255442
3. Load Profile (No Solar) SuN,2,enhanced_late_peak_uplift,20.709725593094387,31.86639519950396,4.1246321455653225,18.730442859584468,18.753571570735286,19.317595940492424,43.320382240609014,13.809993897911477,0.6,0.6,0.6,2.0,4.0,0.2,14.0,11.0,10.434516168255442
3. Load Profile (No Solar) SuN,2,enhanced_md_calibrated,29.571740172656366,43.373585828777955,13.029136841961895,26.745491487685996,22.19632100980602,23.7341039951152,58.96369217431195,18.79688467666049,0.6,0.6,0.6,2.0,4.0,0.2,14.0,11.0,58.67117940190653
3. Load Profile (No Solar) SuN,2,enhanced_peak_confirmed,20.128215115793072,30.549383275523383,3.5431216682640074,18.204508862130936,18.48792217745123,18.90111717365036,41.52998644575718,13.239238199948769,0.10416666666666667,1.0,0.18867924528301885,0.0,38.0,0.0,20.0,11.0,10.434516168255442
3. Load Profile (No Solar) SuN,2,enhanced_peak_priority,20.128215115793072,30.549383275523383,3.5431216682640074,18.204508862130936,18.48792217745123,18.90111717365036,41.52998644575718,13.239238199948769,0.5,1.0,0.6666666666666666,0.0,6.0,0.0,16.0,11.0,10.434516168255442
3. Load Profile (No Solar) SuN,2,ridge_only,21.429893022660597,34.005293118624095,2.484628521809585,19.381782001099783,19.398773147729194,20.058056143389084,46.22808092600565,14.736931727759407,0.8,0.8,0.8000000000000002,1.0,4.0,0.0,15.0,12.0,5.389289718419548
3. Load Profile (No Solar) SuN,2,seasonal,13.374687468749997,21.58715071036341,3.4130243312499977,12.096433546263674,13.594457122550994,13.46343232985403,29.346388708351125,9.355260226862898,0.6,0.6,0.6,2.0,4.0,0.2,12.0,11.0,14.734399999999994
3. Load Profile (No Solar) SuN,3,direct_hgb,13.244486313920712,19.31824888373753,-8.613834096963664,17.93552946299037,14.550975983068362,13.989369558613687,45.762978832911095,13.820860605229376,0.8333333333333334,1.0,0.9090909090909091,0.0,0.0,0.6,6.0,4.0,35.56229165822832
3. Load Profile (No Solar) SuN,3,enhanced,14.415200106555446,20.473783157400643,7.236166859714014,19.52089647707079,20.590059794032253,24.30191718871121,48.50032272078616,14.647564837946197,1.0,1.0,1.0,0.0,0.0,0.8,4.0,2.0,21.611603985115153
3. Load Profile (No Solar) SuN,3,enhanced_late_peak_uplift,14.415200106555446,20.473783157400643,7.236166859714014,19.52089647707079,20.590059794032253,24.30191718871121,48.50032272078616,14.647564837946197,1.0,1.0,1.0,0.0,0.0,0.8,4.0,2.0,21.611603985115153
3. Load Profile (No Solar) SuN,3,enhanced_md_calibrated,20.94131541631624,29.972779823390223,13.762282169474803,28.358485994911256,24.333492064679277,29.115879854472876,71.00248562259632,21.44343487773527,1.0,1.0,1.0,0.0,0.0,0.8,4.0,2.0,53.88912878213819
3. Load Profile (No Solar) SuN,3,enhanced_peak_confirmed,14.415200106555446,20.473783157400643,7.236166859714014,19.52089647707079,20.590059794032253,24.30191718871121,48.50032272078616,14.647564837946197,0.10416666666666667,1.0,0.18867924528301885,0.0,39.0,0.0,22.0,2.0,21.611603985115153
3. Load Profile (No Solar) SuN,3,enhanced_peak_priority,14.415200106555446,20.473783157400643,7.236166859714014,19.52089647707079,20.590059794032253,24.30191718871121,48.50032272078616,14.647564837946197,0.5,1.0,0.6666666666666666,0.0,3.0,0.6,4.0,2.0,21.611603985115153
3. Load Profile (No Solar) SuN,3,ridge_only,14.111487982827134,20.842551331192126,5.465750631025692,19.109613048307594,21.152437607920252,24.807764545794406,49.37389724780643,14.911392763359643,1.0,1.0,1.0,0.0,0.0,0.6,2.0,3.0,15.441588859868915
3. Load Profile (No Solar) SuN,3,seasonal,34.425398284375,48.80052083144455,34.295017909375,46.618474327360175,29.87123490243699,41.4128626119441,115.6035008806845,34.913371286036444,1.0,1.0,1.0,0.0,0.0,0.8,6.0,2.0,85.78093199999998
3. Load Profile (No Solar) SuN,4,direct_hgb,11.600981383202537,16.688181691813718,10.954475987472733,26.406875206824346,21.18861273015574,26.974769495258492,40.05936271023247,26.955542401397572,0.8333333333333334,1.0,0.9090909090909091,0.0,4.0,0.0,17.0,10.0,12.76390675642699
3. Load Profile (No Solar) SuN,4,enhanced,30.69964301949552,44.54585667637336,25.547007002794214,69.8804364330494,42.20249962843538,68.3542461279556,106.93068081301126,71.95258001269157,0.0,0.0,0.0,5.0,5.0,0.0,15.0,10.0,68.74857122905877
3. Load Profile (No Solar) SuN,4,enhanced_late_peak_uplift,30.69964301949552,44.54585667637336,25.547007002794214,69.8804364330494,42.20249962843538,68.3542461279556,106.93068081301126,71.95258001269157,0.0,0.0,0.0,5.0,5.0,0.0,15.0,10.0,68.74857122905877
3. Load Profile (No Solar) SuN,4,enhanced_md_calibrated,29.54796911703623,42.42160397466747,24.39533310033492,67.2589246818769,41.49116508455654,65.733973754889,101.83149079714687,68.52138631948021,0.0,0.0,0.0,5.0,5.0,0.0,15.0,10.0,63.09577896978831
3. Load Profile (No Solar) SuN,4,enhanced_peak_confirmed,30.69964301949552,44.54585667637336,25.547007002794214,69.8804364330494,42.20249962843538,68.3542461279556,106.93068081301126,71.95258001269157,0.10416666666666667,1.0,0.18867924528301885,0.0,38.0,0.0,33.0,10.0,68.74857122905877
